8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ENST00000374399.4",74.366257,185.51796,174.967529,202.564743,92.548553,35.609173,39.540474,137.98114,104.855629,1.878752,24.769468,135.488495,32.709976,1.622578,1.252739,95.770706
"ENST00000003912.3",14.584551,1.188361,0.724321,1.366443,2.570664,6.207616,6.724418,3.018548,1.633679,0.228395,7.12931,3.480433,3.762193,0.147992,0.209415,2.005078
"ENST00000488155.1",0,0.214168,0,0.239256,0,8.986913,0,0,0,203.640152,3.063658,0,25.455345,242.319489,164.32869,1.807237
"ENST00000358028.4",0,1.899313,0,0.9549,0,0,0,0,0.351045,0,1.413628,0.326669,1.258331,0,0.043825,0.321081
"ENST00000339255.2",48.405502,1.243729,1.951457,2.068349,1.899978,30.915319,20.287443,8.655584,3.145031,0.303448,12.502164,3.674986,14.406113,0.277909,0.567201,2.946851
"ENST00000475663.2",5.729358,0.64887,0,0.53662,0.780847,0,0,4.860824,1.862555,0,0,0,0,0,0.223032,1.155445
"ENST00000428131.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000432012.1",0.538169,3.008154,0.258083,0.051181,5.267151,34.813095,20.619028,1.024657,8.301157,0.974081,33.508553,6.30263,0.391938,0.701679,0.949626,8.103552
"ENST00000373449.2",846.684998,799.510132,956.085815,748.05072,831.632263,723.47522,881.543884,929.231018,655.4823,526.369751,626.733276,702.110535,601.993225,582.456055,667.497192,496.42981
"ENST00000548033.1",0,18.241501,0,12.778465,49.423519,32.921501,0,22.365047,0,0,0,0,0,0,0,0
"ENST00000482191.1",19.290876,10.47476,7.788654,12.183473,19.339687,15.398522,11.957243,6.235538,22.093643,22.135422,13.452952,7.765685,8.404443,7.637892,7.674181,6.850242
"ENST00000491241.1",1.051599,0.970485,1.503792,1.104276,7.144955,1.664771,1.102821,7.634652,1.446529,9.023881,2.182241,7.877396,1.70276,4.713555,1.500143,1.381822
"ENST00000467905.1",0,11.287073,0,6.145006,21.024176,171.059006,23.799072,68.951271,0,9.275084,0,108.510033,0,226.560303,255.479477,9.470515
"ENST00000480134.1",22.872671,36.701542,176.992935,20.981163,45.226563,59.566036,47.444954,66.217354,89.868874,60.453865,126.137177,52.981586,32.91132,34.856621,216.703552,30.356588
"ENST00000354858.6",37.648445,27.388142,67.838211,20.944323,80.002037,11.540484,44.538418,22.340433,48.797859,249.540558,74.151871,26.760628,331.557312,167.476471,17.542156,288.509979
"ENST00000550338.1",72.954941,78.718636,65.378395,43.000984,70.307327,171.056519,47.632401,79.535927,134.669083,241.957733,232.277298,119.319061,208.61055,261.468323,42.486355,63.59948
"ENST00000469238.1",3.185921,4.929579,0,5.70422,8.817933,0,0,12.308899,0,8.072978,0,9.070035,4.808295,4.147193,0,10.46636
"ENST00000466029.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000487289.1",21.419724,2.83755,1.160658,6.534007,22.49132,1.28917,0.851297,3.886723,4.445062,4.455282,1.706536,4.645197,33.443325,1.16402,4.506804,4.851803
"ENST00000548559.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000551979.1",3.138424,0,4.189199,3.234639,70.322639,70.374092,6.35871,3.589989,3.955851,4.006257,2.954981,10.691,8.94003,8.299173,117.986404,7.269104
"ENST00000356634.3",228.869522,237.72702,528.055359,256.366669,271.402527,263.191071,427.601807,235.51416,221.122894,357.124084,275.450256,576.629333,510.763641,406.026154,358.222778,246.044312
"ENST00000400181.4",0,0,0,0,0,0,0,0,0,0,0,0,0,48.744213,0,15.738568
"ENST00000542151.1",197.575638,157.93634,18.328644,157.841537,126.980965,98.928421,81.686531,108.019318,43.25388,47.053741,16.852932,40.795048,59.126991,0,46.552124,0
"ENST00000481879.1",0,0,0,0,0,0,0,0,0,0,0,4.826176,0,0,2.88997,0
"ENST00000465864.1",21.000248,90.858894,3.118141,30.444458,63.059929,13.342981,67.867813,16.574345,28.375946,21.571112,0,39.159161,18.65794,8.390146,0,4.781031
"ENST00000494920.1",0,3.191864,0,12.10219,0,0,4.298281,0,16.911938,18.833313,9.575069,13.782071,0,0,0,0
"ENST00000602503.1",24.219463,80.250954,1.525201,86.915276,77.093857,59.544865,23.418112,18.352625,47.860573,26.515396,6.724929,19.606028,33.467865,7.815064,30.86973,5.119497
"ENST00000371276.4",2.838948,2.614435,4.770552,3.295261,6.104722,1.822607,5.268144,3.903601,1.653727,4.025927,8.365728,9.271748,14.741267,8.016068,10.909355,8.196348
